770,JUS-POL-005,2,2385,"Ban racial profiling","JUS-POL-005  Ban racial profiling"
771,JUS-POL-006,2,2386,"Ban police automatic weapons","JUS-POL-006  Ban police automatic weapons"
772,JUS-POL-007,2,2387,"Ban police weapons of war","JUS-POL-007  Ban police weapons of war"
773,JUS-POL-008,2,2388,"National Guard fallback for extreme cases","JUS-POL-008  National Guard fallback for extreme cases"
774,JUS-POL-009,2,2389,"Mandatory community service","JUS-POL-009  Mandatory community service"
775,JUS-DRG-001,2,2391,"End war on drugs","JUS-DRG-001  End war on drugs"
776,JUS-DRG-002,2,2392,"Decriminalize possession","JUS-DRG-002  Decriminalize possession"
777,JUS-DRG-003,2,2393,"Redirect funding to treatment","JUS-DRG-003  Redirect funding to treatment"
778,JUS-DRG-004,2,2394,"Regulated substance frameworks","JUS-DRG-004  Regulated substance frameworks"
779,JUS-DRG-005,2,2395,"No penalty for overdose assistance","JUS-DRG-005  No penalty for overdose assistance"
780,HLT-REB-001,2,2397,"National rehab standards","HLT-REB-001  National rehab standards"
781,HLT-REB-002,2,2398,"Evidence-based treatment required","HLT-REB-002  Evidence-based treatment required"
782,HLT-REB-003,2,2399,"Ban abusive practices","HLT-REB-003  Ban abusive practices"
783,HLT-REB-004,2,2400,"Outcome transparency","HLT-REB-004  Outcome transparency"
784,HLT-REB-005,2,2401,"Accessible treatment","HLT-REB-005  Accessible treatment"
785,HLT-REB-006,2,2402,"Oversight and audits","HLT-REB-006  Oversight and audits"
786,HLT-REB-007,2,2403,"Expand voluntary programs","HLT-REB-007  Expand voluntary programs"
787,MED-PRS-001,2,2405,"Protect journalists","MED-PRS-001  Protect journalists"
788,MED-PRS-002,2,2406,"Protect sources","MED-PRS-002  Protect sources"
789,MED-PRS-003,2,2407,"Limit compelled disclosure","MED-PRS-003  Limit compelled disclosure"
790,MED-PRS-004,2,2408,"Ban retaliation","MED-PRS-004  Ban retaliation"
791,MED-PRS-005,2,2409,"Prevent misuse of secrecy laws","MED-PRS-005  Prevent misuse of secrecy laws"
792,MED-PRS-006,2,2410,"Judicial review before disclosure","MED-PRS-006  Judicial review before disclosure"
793,MED-PRS-007,2,2411,"Limit surveillance of journalists","MED-PRS-007  Limit surveillance of journalists"
794,MED-PRS-008,2,2412,"Include independent journalists","MED-PRS-008  Include independent journalists"
795,MED-PRS-009,2,2413,"Transparency on targeting journalists","MED-PRS-009  Transparency on targeting journalists"
796,TRM-LIM-001,2,2415,"House max 6 terms","TRM-LIM-001  House max 6 terms"
797,TRM-LIM-002,2,2416,"Senate max 3 terms","TRM-LIM-002  Senate max 3 terms"
798,TRM-LIM-003,2,2417,"Combined max 8 terms / 20 years","TRM-LIM-003  Combined max 8 terms / 20 years"
799,TRM-RUN-001,2,2418,"No running while in office","TRM-RUN-001  No running while in office"
800,TRM-RUN-002,2,2419,"Two-year wait rule","TRM-RUN-002  Two-year wait rule"
801,TRM-VAC-001,2,2420,"Vacancy rules respect wait periods","TRM-VAC-001  Vacancy rules respect wait periods"
802,TRM-VAC-002,2,2421,"Special election exception","TRM-VAC-002  Special election exception"
803,TRM-VAC-003,2,2422,"Senate appointment exception","TRM-VAC-003  Senate appointment exception"
804,ADM-CON-001A,2,2752,(DoL),"ADM-CON-001A (DoL)"
805,ADM-CON-001B,2,2753,(DoE),"ADM-CON-001B (DoE)"
806,RGT-EDU-001,2,2849,"→ Right to education","RGT-EDU-001 → Right to education"
807,RGT-EDU-001,2,2860,"→ Expand:","RGT-EDU-001 → Expand:"
808,ECO-WRK-001,2,2885,"(livable wage)","ECO-WRK-001 (livable wage)"
809,RGT-LAB-001,2,2898,"→ Paid parental leave","RGT-LAB-001 → Paid parental leave"
810,RGT-EDU-001,2,2928,"(refined, not duplicated)","RGT-EDU-001 (refined, not duplicated)"
811,RGT-LAB-001,2,2929,"(extended via supporting rule)","RGT-LAB-001 (extended via supporting rule)"
812,SYS-GEO-001,2,3008,"→ early rules","SYS-GEO-001 → early rules"
813,SYS-GEO-006,2,3009,"→ later expanded rules","SYS-GEO-006 → later expanded rules"
814,HLT-STD-005,2,3024,"→ governance body","HLT-STD-005 → governance body"
815,JUS-POL-007,2,3043,"→ automatic weapons","JUS-POL-007 → automatic weapons"
816,JUS-POL-008,2,3044,"→ weapons of war","JUS-POL-008 → weapons of war"
817,JUS-POL-010,2,3045,"→ applies to FBI","JUS-POL-010 → applies to FBI"
818,JUS-POL-011,2,3046,"→ National Guard fallback","JUS-POL-011 → National Guard fallback"
819,TEC-DAT-001,2,3407,"Individuals own their personal data as a legal property/right","TEC-DAT-001  Individuals own their personal data as a legal property/right"
820,TEC-DAT-002,2,3408,"Companies must obtain explicit, informed, revocable consent for data use","TEC-DAT-002  Companies must obtain explicit, informed, revocable consent for data use"
821,TEC-DAT-003,2,3409,"Users must be able to access, export, and delete their data","TEC-DAT-003  Users must be able to access, export, and delete their data"
822,TEC-DAT-004,2,3410,"Ban dark patterns in consent flows","TEC-DAT-004  Ban dark patterns in consent flows"
823,TEC-DAT-005,2,3411,"Data brokers are heavily restricted or banned","TEC-DAT-005  Data brokers are heavily restricted or banned"
824,RGT-TEC-001,2,3415,"(good foundation)","RGT-TEC-001 (good foundation)"
825,TEC-AI-001,2,3417,"Require transparency in AI decision-making systems affecting rights or access","TEC-AI-001  Require transparency in AI decision-making systems affecting rights or access"
826,TEC-AI-002,2,3418,"Ban fully automated decisions in critical domains (healthcare, legal, employment)","TEC-AI-002  Ban fully automated decisions in critical domains (healthcare, legal, employment)"
827,TEC-AI-003,2,3419,"Require auditability of AI systems","TEC-AI-003  Require auditability of AI systems"
828,TEC-AI-004,2,3420,"Require training data disclosure (within reason / safety bounds)","TEC-AI-004  Require training data disclosure (within reason / safety bounds)"
829,TEC-AI-005,2,3421,"Liability must exist for harm caused by AI systems","TEC-AI-005  Liability must exist for harm caused by AI systems"
830,TEC-ALG-001,2,3423,"Platforms must disclose when algorithmic ranking or filtering is used","TEC-ALG-001  Platforms must disclose when algorithmic ranking or filtering is used"
831,TEC-ALG-002,2,3424,"Users must have access to a non-algorithmic (chronological or neutral) option","TEC-ALG-002  Users must have access to a non-algorithmic (chronological or neutral) option"
832,TEC-ALG-003,2,3425,"Require auditing of algorithms for bias and manipulation","TEC-ALG-003  Require auditing of algorithms for bias and manipulation"
833,TEC-ALG-004,2,3426,"Ban manipulative engagement optimization targeting psychological vulnerabilities","TEC-ALG-004  Ban manipulative engagement optimization targeting psychological vulnerabilities"
834,TEC-PLT-001,2,3428,"Large platforms treated as regulated public-facing infrastructure (not pure private actors)","TEC-PLT-001  Large platforms treated as regulated public-facing infrastructure (not pure private actors)"
835,TEC-PLT-002,2,3429,"Require transparency in moderation policies and enforcement","TEC-PLT-002  Require transparency in moderation policies and enforcement"
836,TEC-PLT-003,2,3430,"Protect lawful speech while allowing clear limits on harm (needs later precision)","TEC-PLT-003  Protect lawful speech while allowing clear limits on harm (needs later precision)"
837,TEC-PLT-004,2,3431,"Require appeal mechanisms for moderation decisions","TEC-PLT-004  Require appeal mechanisms for moderation decisions"
838,TEC-SUR-001,2,3433,"Ban warrantless mass surveillance","TEC-SUR-001  Ban warrantless mass surveillance"
839,TEC-SUR-002,2,3434,"Ban government purchase of private surveillance data (you already have this)","TEC-SUR-002  Ban government purchase of private surveillance data (you already have this)"
840,TEC-SUR-003,2,3435,"Restrict facial recognition use in public spaces","TEC-SUR-003  Restrict facial recognition use in public spaces"
841,TEC-SUR-004,2,3436,"Require strict warrants and audit logs for surveillance access","TEC-SUR-004  Require strict warrants and audit logs for surveillance access"
842,TEC-INT-001,2,3438,"Net neutrality protections","TEC-INT-001  Net neutrality protections"
843,TEC-INT-002,2,3439,"Prevent ISP-level discrimination or throttling","TEC-INT-002  Prevent ISP-level discrimination or throttling"
844,TEC-INT-003,2,3440,"Ensure open access to the internet as a public utility","TEC-INT-003  Ensure open access to the internet as a public utility"
845,TEC-CYB-001,2,3445,"Minimum security standards for critical infrastructure systems","TEC-CYB-001  Minimum security standards for critical infrastructure systems"
846,TEC-CYB-002,2,3446,"Mandatory breach disclosure timelines","TEC-CYB-002  Mandatory breach disclosure timelines"
847,TEC-CYB-003,2,3447,"Liability for negligent data security practices","TEC-CYB-003  Liability for negligent data security practices"
848,TEC-CYB-004,2,3448,"Incentives for secure software development practices","TEC-CYB-004  Incentives for secure software development practices"
849,TEC-AI-001,2,3541,"AI systems that materially affect rights, liberty, healthcare, education, employment, benefits, or policing must be subject to heightened governance and audit requirements.","TEC-AI-001 AI systems that materially affect rights, liberty, healthcare, education, employment, benefits, or policing must be subject to heightened governance and audit requirements."
850,TEC-AI-002,2,3542,"No fully automated decisions in critical domains without meaningful human review, clear accountability, and a right to contest outcomes.","TEC-AI-002 No fully automated decisions in critical domains without meaningful human review, clear accountability, and a right to contest outcomes."
851,TEC-AI-003,2,3543,"Military AI must not be permitted to make uncontrolled lethal targeting or force decisions without strict human accountability and legal constraints.","TEC-AI-003 Military AI must not be permitted to make uncontrolled lethal targeting or force decisions without strict human accountability and legal constraints."
852,TEC-SUR-001,2,3544,"Ban or sharply restrict AI-powered mass surveillance, including persistent public-space tracking, predictive policing, and suspicion scoring.","TEC-SUR-001 Ban or sharply restrict AI-powered mass surveillance, including persistent public-space tracking, predictive policing, and suspicion scoring."
853,TEC-MHC-001,2,3545,"AI mental-health tools may assist but must not replace qualified clinical judgment in diagnosis, crisis response, or high-risk treatment decisions.","TEC-MHC-001 AI mental-health tools may assist but must not replace qualified clinical judgment in diagnosis, crisis response, or high-risk treatment decisions."
854,TEC-ENV-001,2,3546,"Large AI models and data centers must meet strict transparency standards for energy, water, emissions, and e-waste impacts.","TEC-ENV-001 Large AI models and data centers must meet strict transparency standards for energy, water, emissions, and e-waste impacts."
855,TEC-ALG-001,2,3547,"People must have the right to know when AI materially influences ranking, eligibility, moderation, triage, or access decisions.","TEC-ALG-001 People must have the right to know when AI materially influences ranking, eligibility, moderation, triage, or access decisions."
856,TEC-ALG-002,2,3548,"Covered AI systems must be independently auditable for bias, safety, manipulation, and reliability.","TEC-ALG-002 Covered AI systems must be independently auditable for bias, safety, manipulation, and reliability."
857,RGT-IMM-001,2,3552,"Immigration reform","RGT-IMM-001 Immigration reform"
858,RGT-DET-003,2,3553,"End indefinite detention in facilities like Guantánamo / Guantanamo Bay and analogous legal black holes","RGT-DET-003 End indefinite detention in facilities like Guantánamo / Guantanamo Bay and analogous legal black holes"
859,RGT-TEC-001,2,3765,"/ ban government purchase of personal data","RGT-TEC-001 / ban government purchase of personal data"
860,RGT-TEC-001,2,3824,"ban government purchase of data broker data","RGT-TEC-001 ban government purchase of data broker data"
861,RGT-TEC-001,2,3835,"Ban government purchase of personal data / data broker data","RGT-TEC-001 Ban government purchase of personal data / data broker data"
862,TEC-MIL-001,2,4013,"→ TEC-MIL-023","TEC-MIL-001 → TEC-MIL-023"
863,TEC-MIL-005,2,4163,"(now much stricter)","TEC-MIL-005 (now much stricter)"
864,TEC-MIL-002,2,4282,"(autonomous lethal ban)","TEC-MIL-002 (autonomous lethal ban)"
865,TEC-MIL-005,2,4283,"(no AI target generation)","TEC-MIL-005 (no AI target generation)"
866,TEC-MIL-006,2,4284,"(human decision requirement)","TEC-MIL-006 (human decision requirement)"
867,TEC-MIL-023,2,4423,"(export controls)","TEC-MIL-023 (export controls)"
868,TEC-MIL-040,2,4490,"and 041 capture your sanctions position cleanly.","TEC-MIL-040 and 041 capture your sanctions position cleanly."
869,TEC-MIL-042,2,4491,"and 043 preserve your intent to avoid unilateral disadvantage.","TEC-MIL-042 and 043 preserve your intent to avoid unilateral disadvantage."
870,TEC-MIL-044,2,4492,"prevents the exception from gutting the doctrine.","TEC-MIL-044 prevents the exception from gutting the doctrine."
871,TEC-MIL-002,2,4593,"(autonomous lethal ban)","TEC-MIL-002 (autonomous lethal ban)"
872,TEC-MIL-005,2,4594,"(no target generation)","TEC-MIL-005 (no target generation)"
873,TEC-MIL-012,2,4595,"(law of armed conflict)","TEC-MIL-012 (law of armed conflict)"
874,TEC-CYB-001,2,4650,"→ 004 (cybersecurity standards)","TEC-CYB-001 → 004 (cybersecurity standards)"
875,TEC-MIL-050,2,4725,"→ TEC-MIL-057","TEC-MIL-050 → TEC-MIL-057"
876,HLT-MHC-001,2,4873,"mental healthcare must be included","HLT-MHC-001 mental healthcare must be included"
877,HLT-MHC-032,2,5188,"(no improperly obtained data)","HLT-MHC-032 (no improperly obtained data)"
878,HLT-AI-001,2,5394,"→ HLT-AI-025","HLT-AI-001 → HLT-AI-025"
879,HLT-COV-001,2,5622,"to 004 already cover:","HLT-COV-001 to 004 already cover:"
880,HLT-MHC-001,2,5626,"and related items already cover:","HLT-MHC-001 and related items already cover:"
881,TEC-LAB-001,2,5787,"→ TEC-LAB-024","TEC-LAB-001 → TEC-LAB-024"
882,TEC-ENV-001,2,6282,"→ TEC-ENV-020","TEC-ENV-001 → TEC-ENV-020"
883,TEC-ENV-016,2,6376,"and 017 already cover AI-specific anti-greenwashing.","TEC-ENV-016 and 017 already cover AI-specific anti-greenwashing."
884,TEC-EDU-001,2,6555,"→ TEC-EDU-024","TEC-EDU-001 → TEC-EDU-024"
885,ECO-INS-001,2,6704,"and 002","ECO-INS-001 and 002"
886,SYS-AI-001,2,6979,"→ SYS-AI-006","SYS-AI-001 → SYS-AI-006"
887,TEC-JUD-001,2,6981,"→ TEC-JUD-007","TEC-JUD-001 → TEC-JUD-007"
888,LAB-WRK-001,2,6983,"→ LAB-WRK-003","LAB-WRK-001 → LAB-WRK-003"
